order,mod,packageId,defName,label,kind,techLevel,marketValue,parent,categories,research,file
2,Core,ludeon.rimworld,AncientJetEngine,ancient jet engine,building,(none),,NonDeconstructibleAncientBuildingBase,,,Defs\ThingDefs_Buildings\Buildings_Ancient_Outdoors.xml
2,Core,ludeon.rimworld,AncientDropshipEngine,ancient dropship engine,building,(none),,NonDeconstructibleAncientBuildingBase,,,Defs\ThingDefs_Buildings\Buildings_Ancient_Outdoors.xml
2,Core,ludeon.rimworld,AncientPodCar,ancient pod car,building,(none),,NonDeconstructibleAncientBuildingBase,,,Defs\ThingDefs_Buildings\Buildings_Ancient_Outdoors.xml
2,Core,ludeon.rimworld,AncientRazorWire,ancient razor wire,building,(none),,AncientBuildingBase,,,Defs\ThingDefs_Buildings\Buildings_Ancient_Outdoors.xml
2,Core,ludeon.rimworld,AncientPipes,ancient pipes,building,(none),,BuildingBase,,,Defs\ThingDefs_Buildings\Buildings_Ancient_Outdoors.xml
2,Core,ludeon.rimworld,SculptureSmall,small sculpture,building,(none),,SculptureBase,BuildingsArt,,Defs\ThingDefs_Buildings\Buildings_Art.xml
2,Core,ludeon.rimworld,SculptureLarge,large sculpture,building,(none),,SculptureBase,BuildingsArt,,Defs\ThingDefs_Buildings\Buildings_Art.xml
2,Core,ludeon.rimworld,SculptureGrand,grand sculpture,building,(none),,SculptureBase,BuildingsArt,,Defs\ThingDefs_Buildings\Buildings_Art.xml
2,Core,ludeon.rimworld,Snowman,snowman,building,(none),0,BuildingBase,,,Defs\ThingDefs_Buildings\Buildings_Art.xml
2,Core,ludeon.rimworld,PsychicDronerShipPart,ship part (psychic droner),building,(none),,CrashedShipPartBase,,,Defs\ThingDefs_Buildings\Buildings_Exotic.xml
2,Core,ludeon.rimworld,DefoliatorShipPart,ship part (defoliator),building,(none),,CrashedShipPartBase,,,Defs\ThingDefs_Buildings\Buildings_Exotic.xml
2,Core,ludeon.rimworld,ShipChunk,ship chunk,building,(none),,BuildingBase,,,Defs\ThingDefs_Buildings\Buildings_Exotic.xml
2,Core,ludeon.rimworld,Shuttle,imperial shuttle,building,(none),,BuildingBase,,,Defs\ThingDefs_Buildings\Buildings_Exotic.xml
2,Core,ludeon.rimworld,ShuttleCrashed,crashed shuttle,building,(none),,ShuttleBase,,,Defs\ThingDefs_Buildings\Buildings_Exotic.xml
2,Core,ludeon.rimworld,SleepingSpot,sleeping spot,building,(none),,SleepingSpotBase,,,Defs\ThingDefs_Buildings\Buildings_Furniture.xml
2,Core,ludeon.rimworld,DoubleSleepingSpot,double sleeping spot,building,(none),,SleepingSpotBase,,,Defs\ThingDefs_Buildings\Buildings_Furniture.xml
2,Core,ludeon.rimworld,Bed,bed,building,Medieval,,BasicBedBase,BuildingsFurniture,ComplexFurniture,Defs\ThingDefs_Buildings\Buildings_Furniture.xml
2,Core,ludeon.rimworld,DoubleBed,double bed,building,Medieval,,BasicBedBase,BuildingsFurniture,ComplexFurniture,Defs\ThingDefs_Buildings\Buildings_Furniture.xml
2,Core,ludeon.rimworld,RoyalBed,royal bed,building,Medieval,,BasicBedBase,BuildingsFurniture,ComplexFurniture,Defs\ThingDefs_Buildings\Buildings_Furniture.xml
2,Core,ludeon.rimworld,HospitalBed,hospital bed,building,Industrial,,BedWithQualityBase,BuildingsFurniture,HospitalBed,Defs\ThingDefs_Buildings\Buildings_Furniture.xml
2,Core,ludeon.rimworld,Bedroll,bedroll,building,(none),,BedWithQualityBase,BuildingsFurniture,,Defs\ThingDefs_Buildings\Buildings_Furniture.xml
2,Core,ludeon.rimworld,BedrollDouble,double bedroll,building,(none),,BedWithQualityBase,BuildingsFurniture,,Defs\ThingDefs_Buildings\Buildings_Furniture.xml
2,Core,ludeon.rimworld,AnimalSleepingSpot,animal sleeping spot,building,(none),,BuildingBase,,,Defs\ThingDefs_Buildings\Buildings_Furniture.xml
2,Core,ludeon.rimworld,AnimalSleepingBox,animal sleeping box,building,(none),,AnimalBedFurnitureBase,BuildingsFurniture,,Defs\ThingDefs_Buildings\Buildings_Furniture.xml
2,Core,ludeon.rimworld,AnimalBed,animal bed,building,(none),,AnimalBedFurnitureBase,BuildingsFurniture,,Defs\ThingDefs_Buildings\Buildings_Furniture.xml
2,Core,ludeon.rimworld,Stool,stool,building,(none),,FurnitureWithQualityBase,BuildingsFurniture,,Defs\ThingDefs_Buildings\Buildings_Furniture.xml
2,Core,ludeon.rimworld,DiningChair,dining chair,building,(none),,ArtableFurnitureBase,BuildingsFurniture,ComplexFurniture,Defs\ThingDefs_Buildings\Buildings_Furniture.xml
2,Core,ludeon.rimworld,Armchair,armchair,building,(none),,FurnitureWithQualityBase,BuildingsFurniture,ComplexFurniture,Defs\ThingDefs_Buildings\Buildings_Furniture.xml
2,Core,ludeon.rimworld,Couch,couch,building,(none),,FurnitureWithQualityBase,BuildingsFurniture,ComplexFurniture,Defs\ThingDefs_Buildings\Buildings_Furniture.xml
2,Core,ludeon.rimworld,EndTable,end table,building,(none),,TableBase,BuildingsFurniture,ComplexFurniture,Defs\ThingDefs_Buildings\Buildings_Furniture.xml
2,Core,ludeon.rimworld,Table1x2c,table (1x2),building,(none),,TableGatherSpotBase,BuildingsFurniture,,Defs\ThingDefs_Buildings\Buildings_Furniture.xml
2,Core,ludeon.rimworld,Table2x2c,table (2x2),building,(none),,TableGatherSpotBase,BuildingsFurniture,,Defs\ThingDefs_Buildings\Buildings_Furniture.xml
2,Core,ludeon.rimworld,Table2x4c,table (2x4),building,(none),,TableGatherSpotBase,BuildingsFurniture,,Defs\ThingDefs_Buildings\Buildings_Furniture.xml
2,Core,ludeon.rimworld,Table3x3c,table (3x3),building,(none),,TableGatherSpotBase,BuildingsFurniture,,Defs\ThingDefs_Buildings\Buildings_Furniture.xml
2,Core,ludeon.rimworld,PlantPot,plant pot,building,(none),,FurnitureWithQualityBase,BuildingsFurniture,,Defs\ThingDefs_Buildings\Buildings_Furniture.xml
2,Core,ludeon.rimworld,TorchLamp,torch lamp,building,(none),,TorchBase,,,Defs\ThingDefs_Buildings\Buildings_Furniture.xml
2,Core,ludeon.rimworld,TorchWallLamp,wall torch lamp,building,(none),,TorchLamp,,,Defs\ThingDefs_Buildings\Buildings_Furniture.xml
2,Core,ludeon.rimworld,StandingLamp,standing lamp,item,(none),,LampBase,BuildingsFurniture,Electricity,Defs\ThingDefs_Buildings\Buildings_Furniture.xml
2,Core,ludeon.rimworld,SunLamp,sun lamp,item,(none),,LampBase,BuildingsFurniture,Electricity,Defs\ThingDefs_Buildings\Buildings_Furniture.xml
2,Core,ludeon.rimworld,WallLamp,wall lamp,building,(none),,LampBase,BuildingsFurniture,Electricity,Defs\ThingDefs_Buildings\Buildings_Furniture.xml
2,Core,ludeon.rimworld,FloodLight,flood light,item,(none),,LampBase,BuildingsFurniture,ColoredLights,Defs\ThingDefs_Buildings\Buildings_Furniture.xml
2,Core,ludeon.rimworld,Shelf,shelf,building,(none),,StorageShelfBase,BuildingsFurniture,ComplexFurniture,Defs\ThingDefs_Buildings\Buildings_Furniture.xml
2,Core,ludeon.rimworld,ShelfSmall,small shelf,building,(none),,StorageShelfBase,BuildingsFurniture,ComplexFurniture,Defs\ThingDefs_Buildings\Buildings_Furniture.xml
2,Core,ludeon.rimworld,Bookcase,bookcase,building,(none),,BookcaseBase,BuildingsFurniture,ComplexFurniture,Defs\ThingDefs_Buildings\Buildings_Furniture.xml
2,Core,ludeon.rimworld,BookcaseSmall,small bookcase,building,(none),,BookcaseBase,BuildingsFurniture,ComplexFurniture,Defs\ThingDefs_Buildings\Buildings_Furniture.xml
2,Core,ludeon.rimworld,Dresser,dresser,building,(none),,ArtableFurnitureBase,BuildingsFurniture,ComplexFurniture,Defs\ThingDefs_Buildings\Buildings_Furniture.xml
2,Core,ludeon.rimworld,HorseshoesPin,horseshoes pin,building,(none),,BuildingBase,BuildingsJoy,,Defs\ThingDefs_Buildings\Buildings_Joy.xml
2,Core,ludeon.rimworld,HoopstoneRing,hoopstone ring,building,(none),,BuildingBase,BuildingsJoy,,Defs\ThingDefs_Buildings\Buildings_Joy.xml
2,Core,ludeon.rimworld,GameOfUrBoard,Game-of-Ur board,building,(none),,FurnitureWithQualityBase,BuildingsFurniture,,Defs\ThingDefs_Buildings\Buildings_Joy.xml
2,Core,ludeon.rimworld,ChessTable,chess table,building,(none),,FurnitureWithQualityBase,BuildingsFurniture,ComplexFurniture,Defs\ThingDefs_Buildings\Buildings_Joy.xml
2,Core,ludeon.rimworld,PokerTable,poker table,building,(none),,FurnitureWithQualityBase,BuildingsFurniture,ComplexFurniture,Defs\ThingDefs_Buildings\Buildings_Joy.xml
2,Core,ludeon.rimworld,BilliardsTable,billiards table,building,(none),,FurnitureWithQualityBase,BuildingsFurniture,ComplexFurniture,Defs\ThingDefs_Buildings\Buildings_Joy.xml
2,Core,ludeon.rimworld,TubeTelevision,tube television,building,(none),,BuildingBase,BuildingsJoy,TubeTelevision,Defs\ThingDefs_Buildings\Buildings_Joy.xml
2,Core,ludeon.rimworld,FlatscreenTelevision,flatscreen television,building,(none),,BuildingBase,BuildingsJoy,FlatscreenTelevision,Defs\ThingDefs_Buildings\Buildings_Joy.xml
2,Core,ludeon.rimworld,MegascreenTelevision,megascreen television,building,(none),,BuildingBase,BuildingsJoy,,Defs\ThingDefs_Buildings\Buildings_Joy.xml
2,Core,ludeon.rimworld,Telescope,telescope,building,(none),350,BuildingBase,BuildingsJoy,,Defs\ThingDefs_Buildings\Buildings_Joy.xml
2,Core,ludeon.rimworld,BurningPowerCell,burning power cell,building,(none),0,MechBuildingBase,,,Defs\ThingDefs_Buildings\Buildings_Mech.xml
2,Core,ludeon.rimworld,Turret_AutoMiniTurret,mini-slugger turret,building,(none),,BuildingBase,,,Defs\ThingDefs_Buildings\Buildings_Mech.xml
2,Core,ludeon.rimworld,Gun_MiniTurretMech,mini-slugger,weapon,(none),,BaseWeaponTurret,,,Defs\ThingDefs_Buildings\Buildings_Mech.xml
2,Core,ludeon.rimworld,Bullet_MiniSlug,mini-slug,projectile,(none),,BaseBullet,,,Defs\ThingDefs_Buildings\Buildings_Mech.xml
2,Core,ludeon.rimworld,Gloomlight,mech node,building,(none),200,MechBuildingBase,BuildingsSpecial,,Defs\ThingDefs_Buildings\Buildings_Mech.xml
2,Core,ludeon.rimworld,Turret_AutoChargeBlaster,auto charge turret,building,(none),,BuildingBase,,,Defs\ThingDefs_Buildings\Buildings_Mech_Turrets.xml
2,Core,ludeon.rimworld,Gun_ChargeBlasterHeavyTurret,light charge blaster,weapon,Spacer,1400,Gun_ChargeBlasterHeavyBase,WeaponsRanged,,Defs\ThingDefs_Buildings\Buildings_Mech_Turrets.xml
2,Core,ludeon.rimworld,Turret_AutoInferno,auto inferno turret,building,(none),,BuildingBase,,,Defs\ThingDefs_Buildings\Buildings_Mech_Turrets.xml
2,Core,ludeon.rimworld,Gun_InfernoCannonTurret,inferno cannon,weapon,Spacer,1400,Gun_InfernoCannonBase,WeaponsRanged,,Defs\ThingDefs_Buildings\Buildings_Mech_Turrets.xml
2,Core,ludeon.rimworld,Turret_AutoMortar,auto mortar,building,(none),,BuildingBase,,,Defs\ThingDefs_Buildings\Buildings_Mech_Turrets.xml
2,Core,ludeon.rimworld,Artillery_AutoMortar,auto-mortar,weapon,(none),,BaseArtilleryWeapon,,,Defs\ThingDefs_Buildings\Buildings_Mech_Turrets.xml
2,Core,ludeon.rimworld,EggBox,egg box,building,(none),,BuildingBase,BuildingsMisc,,Defs\ThingDefs_Buildings\Buildings_Misc.xml
2,Core,ludeon.rimworld,OrbitalTradeBeacon,orbital trade beacon,building,(none),,BuildingBase,BuildingsMisc,MicroelectronicsBasics,Defs\ThingDefs_Buildings\Buildings_Misc.xml
2,Core,ludeon.rimworld,CommsConsole,comms console,building,(none),,BuildingBase,,MicroelectronicsBasics,Defs\ThingDefs_Buildings\Buildings_Misc.xml
2,Core,ludeon.rimworld,FirefoamPopper,firefoam popper,item,(none),,BuildingBase,BuildingsMisc,Firefoam,Defs\ThingDefs_Buildings\Buildings_Misc.xml
2,Core,ludeon.rimworld,MoisturePump,moisture pump,building,(none),,BuildingBase,,MoisturePump,Defs\ThingDefs_Buildings\Buildings_Misc.xml
2,Core,ludeon.rimworld,GroundPenetratingScanner,ground-penetrating scanner,building,(none),,BuildingBase,,GroundPenetratingScanner,Defs\ThingDefs_Buildings\Buildings_Misc.xml
2,Core,ludeon.rimworld,LongRangeMineralScanner,long-range mineral scanner,building,(none),,BuildingBase,,LongRangeMineralScanner,Defs\ThingDefs_Buildings\Buildings_Misc.xml
2,Core,ludeon.rimworld,PodLauncher,pod launcher,building,(none),,BuildingBase,,TransportPod,Defs\ThingDefs_Buildings\Buildings_Misc.xml
2,Core,ludeon.rimworld,TransportPod,transport pod,parent:BuildingBase,(none),,BuildingBase,,TransportPod,Defs\ThingDefs_Buildings\Buildings_Misc.xml
2,Core,ludeon.rimworld,MultiAnalyzer,multi-analyzer,building,(none),,BuildingBase,BuildingsMisc,MultiAnalyzer,Defs\ThingDefs_Buildings\Buildings_Misc.xml
2,Core,ludeon.rimworld,VitalsMonitor,vitals monitor,building,(none),,BuildingBase,BuildingsMisc,VitalsMonitor,Defs\ThingDefs_Buildings\Buildings_Misc.xml
2,Core,ludeon.rimworld,ToolCabinet,tool cabinet,building,(none),,BuildingBase,BuildingsMisc,ComplexFurniture,Defs\ThingDefs_Buildings\Buildings_Misc.xml
2,Core,ludeon.rimworld,Grave,grave,building,(none),,BuildingBase,,,Defs\ThingDefs_Buildings\Buildings_Misc.xml
2,Core,ludeon.rimworld,Sarcophagus,sarcophagus,building,(none),,BuildingBase,,ComplexFurniture,Defs\ThingDefs_Buildings\Buildings_Misc.xml
2,Core,ludeon.rimworld,CryptosleepCasket,cryptosleep casket,building,(none),,BuildingBase,,Cryptosleep,Defs\ThingDefs_Buildings\Buildings_Misc.xml
2,Core,ludeon.rimworld,AncientCryptosleepCasket,ancient cryptosleep casket,building,(none),,BuildingBase,,,Defs\ThingDefs_Buildings\Buildings_Misc.xml
2,Core,ludeon.rimworld,MarriageSpot,marriage spot,building,(none),,BuildingBase,,,Defs\ThingDefs_Buildings\Buildings_Misc.xml
2,Core,ludeon.rimworld,PartySpot,party spot,building,(none),,BuildingBase,,,Defs\ThingDefs_Buildings\Buildings_Misc.xml
2,Core,ludeon.rimworld,CaravanPackingSpot,caravan hitching spot,building,(none),,BuildingBase,,,Defs\ThingDefs_Buildings\Buildings_Misc.xml
2,Core,ludeon.rimworld,SteleLarge,large stele,building,(none),,SteleBase,,ComplexFurniture,Defs\ThingDefs_Buildings\Buildings_Misc.xml
2,Core,ludeon.rimworld,SteleGrand,grand stele,building,(none),,SteleBase,,ComplexFurniture,Defs\ThingDefs_Buildings\Buildings_Misc.xml
2,Core,ludeon.rimworld,PenMarker,pen marker,building,(none),,BuildingBase,BuildingsMisc,,Defs\ThingDefs_Buildings\Buildings_Misc.xml
2,Core,ludeon.rimworld,DelayedEffecterSpawner,delayed effecter spawner,other,(none),,,,,Defs\ThingDefs_Buildings\Buildings_Misc.xml
2,Core,ludeon.rimworld,CraterSmall,crater,building,(none),,CraterBase,,,Defs\ThingDefs_Buildings\Buildings_Misc.xml
2,Core,ludeon.rimworld,CraterMedium,crater,building,(none),,CraterBase,,,Defs\ThingDefs_Buildings\Buildings_Misc.xml
2,Core,ludeon.rimworld,CraterLarge,crater,building,(none),,CraterBase,,,Defs\ThingDefs_Buildings\Buildings_Misc.xml
2,Core,ludeon.rimworld,CaveExit,cave exit,building,(none),,PocketMapExit,,,Defs\ThingDefs_Buildings\Buildings_Misc.xml
2,Core,ludeon.rimworld,UnfinishedMusicalInstrument,unfinished musical instrument,item,(none),,UnfinishedBase,Unfinished,,Defs\ThingDefs_Buildings\Buildings_MusicalInstruments.xml
2,Core,ludeon.rimworld,CollapsedRocks,collapsed rocks,building,(none),,RockBase,,,Defs\ThingDefs_Buildings\Buildings_Natural.xml
2,Core,ludeon.rimworld,MineableSteel,compacted steel,building,(none),,RockBase,,,Defs\ThingDefs_Buildings\Buildings_Natural.xml
2,Core,ludeon.rimworld,MineableSilver,silver ore,building,(none),,RockBase,,,Defs\ThingDefs_Buildings\Buildings_Natural.xml
2,Core,ludeon.rimworld,MineableGold,gold ore,building,(none),,RockBase,,,Defs\ThingDefs_Buildings\Buildings_Natural.xml
2,Core,ludeon.rimworld,MineableUranium,uranium ore,building,(none),,RockBase,,,Defs\ThingDefs_Buildings\Buildings_Natural.xml
2,Core,ludeon.rimworld,MineablePlasteel,compacted plasteel,building,(none),,RockBase,,,Defs\ThingDefs_Buildings\Buildings_Natural.xml
2,Core,ludeon.rimworld,MineableJade,jade,building,(none),,RockBase,,,Defs\ThingDefs_Buildings\Buildings_Natural.xml
2,Core,ludeon.rimworld,MineableComponentsIndustrial,compacted machinery,building,(none),,RockBase,,,Defs\ThingDefs_Buildings\Buildings_Natural.xml
2,Core,ludeon.rimworld,SteamGeyser,steam geyser,building,(none),,BuildingNaturalBase,,,Defs\ThingDefs_Buildings\Buildings_Natural.xml
2,Core,ludeon.rimworld,Hive,hive,building,(none),,BuildingNaturalBase,,,Defs\ThingDefs_Buildings\Buildings_Natural.xml
2,Core,ludeon.rimworld,GlowPod,glow pod,building,(none),50,BuildingNaturalBase,BuildingsSpecial,,Defs\ThingDefs_Buildings\Buildings_Natural.xml
2,Core,ludeon.rimworld,RaisedRocks,raised rocks,building,(none),,RockBase,,,Defs\ThingDefs_Buildings\Buildings_Natural.xml
2,Core,ludeon.rimworld,CocoonMegaspider,megaspider cocoon,building,(none),,CocoonBase,,,Defs\ThingDefs_Buildings\Buildings_Natural.xml
2,Core,ludeon.rimworld,CocoonMegascarab,megascarab cocoon,building,(none),,CocoonBase,,,Defs\ThingDefs_Buildings\Buildings_Natural.xml
2,Core,ludeon.rimworld,CocoonSpelopede,spelopede cocoon,building,(none),,CocoonBase,,,Defs\ThingDefs_Buildings\Buildings_Natural.xml
2,Core,ludeon.rimworld,PowerConduit,power conduit,building,(none),,BuildingBase,,Electricity,Defs\ThingDefs_Buildings\Buildings_Power.xml
2,Core,ludeon.rimworld,HiddenConduit,hidden conduit,building,(none),,PowerConduit,,Electricity,Defs\ThingDefs_Buildings\Buildings_Power.xml
2,Core,ludeon.rimworld,WaterproofConduit,waterproof conduit,building,(none),,PowerConduit,,Electricity,Defs\ThingDefs_Buildings\Buildings_Power.xml
2,Core,ludeon.rimworld,PowerSwitch,power switch,building,(none),,BuildingBase,,Electricity,Defs\ThingDefs_Buildings\Buildings_Power.xml
2,Core,ludeon.rimworld,WoodFiredGenerator,wood-fired generator,building,(none),,BuildingBase,,Electricity,Defs\ThingDefs_Buildings\Buildings_Power.xml
2,Core,ludeon.rimworld,ChemfuelPoweredGenerator,chemfuel powered generator,building,(none),,BuildingBase,,Electricity,Defs\ThingDefs_Buildings\Buildings_Power.xml
2,Core,ludeon.rimworld,WindTurbine,wind turbine,building,(none),,BuildingBase,,Electricity,Defs\ThingDefs_Buildings\Buildings_Power.xml
2,Core,ludeon.rimworld,Battery,battery,building,(none),,BuildingBase,BuildingsPower,Batteries,Defs\ThingDefs_Buildings\Buildings_Power.xml
2,Core,ludeon.rimworld,SolarGenerator,solar generator,building,(none),,BuildingBase,,SolarPanels,Defs\ThingDefs_Buildings\Buildings_Power.xml
2,Core,ludeon.rimworld,GeothermalGenerator,geothermal generator,building,(none),,BuildingBase,,GeothermalPower,Defs\ThingDefs_Buildings\Buildings_Power.xml
2,Core,ludeon.rimworld,WatermillGenerator,watermill generator,building,(none),,BuildingBase,,WatermillGenerator,Defs\ThingDefs_Buildings\Buildings_Power.xml
2,Core,ludeon.rimworld,CraftingSpot,crafting spot,building,(none),,BuildingBase,,,Defs\ThingDefs_Buildings\Buildings_Production.xml
2,Core,ludeon.rimworld,ButcherSpot,butcher spot,building,(none),,BuildingBase,,,Defs\ThingDefs_Buildings\Buildings_Production.xml
2,Core,ludeon.rimworld,TableSculpting,art bench,building,(none),,BenchBase,BuildingsProduction,,Defs\ThingDefs_Buildings\Buildings_Production.xml
2,Core,ludeon.rimworld,TableButcher,butcher table,building,(none),,BenchBase,BuildingsProduction,,Defs\ThingDefs_Buildings\Buildings_Production.xml
2,Core,ludeon.rimworld,HandTailoringBench,hand tailor bench,building,(none),,BenchBase,BuildingsProduction,ComplexClothing,Defs\ThingDefs_Buildings\Buildings_Production.xml
2,Core,ludeon.rimworld,ElectricTailoringBench,electric tailor bench,building,(none),,BenchBase,BuildingsProduction,ComplexClothing;Electricity,Defs\ThingDefs_Buildings\Buildings_Production.xml
2,Core,ludeon.rimworld,FueledSmithy,fueled smithy,building,(none),,BenchBase,BuildingsProduction,Smithing,Defs\ThingDefs_Buildings\Buildings_Production.xml
2,Core,ludeon.rimworld,ElectricSmithy,electric smithy,building,(none),,BenchBase,BuildingsProduction,Smithing;Electricity,Defs\ThingDefs_Buildings\Buildings_Production.xml
2,Core,ludeon.rimworld,TableMachining,machining table,building,(none),,BenchBase,BuildingsProduction,Machining,Defs\ThingDefs_Buildings\Buildings_Production.xml
2,Core,ludeon.rimworld,ElectricStove,electric stove,building,(none),,BenchBase,BuildingsProduction,Electricity,Defs\ThingDefs_Buildings\Buildings_Production.xml
2,Core,ludeon.rimworld,FueledStove,fueled stove,building,(none),,BenchBase,BuildingsProduction,,Defs\ThingDefs_Buildings\Buildings_Production.xml
2,Core,ludeon.rimworld,TableStonecutter,stonecutter's table,building,(none),,BenchBase,BuildingsProduction,Stonecutting,Defs\ThingDefs_Buildings\Buildings_Production.xml
2,Core,ludeon.rimworld,Brewery,brewery,building,(none),,BenchBase,BuildingsProduction,Brewing,Defs\ThingDefs_Buildings\Buildings_Production.xml
2,Core,ludeon.rimworld,DrugLab,drug lab,building,(none),,BenchBase,BuildingsProduction,DrugProduction,Defs\ThingDefs_Buildings\Buildings_Production.xml
2,Core,ludeon.rimworld,ElectricSmelter,electric smelter,building,(none),,BenchBase,BuildingsProduction,Electricity,Defs\ThingDefs_Buildings\Buildings_Production.xml
2,Core,ludeon.rimworld,BiofuelRefinery,biofuel refinery,building,(none),,BenchBase,BuildingsProduction,BiofuelRefining,Defs\ThingDefs_Buildings\Buildings_Production.xml
2,Core,ludeon.rimworld,FabricationBench,fabrication bench,building,(none),,BenchBase,BuildingsProduction,Fabrication,Defs\ThingDefs_Buildings\Buildings_Production.xml
2,Core,ludeon.rimworld,SimpleResearchBench,simple research bench,building,(none),,BenchBase,BuildingsProduction,,Defs\ThingDefs_Buildings\Buildings_Production.xml
2,Core,ludeon.rimworld,HiTechResearchBench,hi-tech research bench,building,(none),,BenchBase,BuildingsProduction,MicroelectronicsBasics,Defs\ThingDefs_Buildings\Buildings_Production.xml
2,Core,ludeon.rimworld,ElectricCrematorium,electric crematorium,building,(none),,BuildingBase,,Electricity,Defs\ThingDefs_Buildings\Buildings_Production.xml
2,Core,ludeon.rimworld,HydroponicsBasin,hydroponics basin,building,(none),,BuildingBase,,Hydroponics,Defs\ThingDefs_Buildings\Buildings_Production.xml
2,Core,ludeon.rimworld,FermentingBarrel,fermenting barrel,building,(none),,BuildingBase,BuildingsProduction,Brewing,Defs\ThingDefs_Buildings\Buildings_Production.xml
2,Core,ludeon.rimworld,DeepDrill,deep drill,building,(none),,BuildingBase,BuildingsProduction,DeepDrilling,Defs\ThingDefs_Buildings\Buildings_Production.xml
2,Core,ludeon.rimworld,NutrientPasteDispenser,nutrient paste dispenser,building,(none),,BuildingBase,,NutrientPaste,Defs\ThingDefs_Buildings\Buildings_Production.xml
2,Core,ludeon.rimworld,Hopper,hopper,building,(none),,BuildingBase,,NutrientPaste,Defs\ThingDefs_Buildings\Buildings_Production.xml
